,summary,Winter,Energie,Krieg,Krise,word
Text,2.2398691909703956,0.9407611695205235,-0.12164629617415,-0.3286178580379059,-0.12131464723561415,Text
sie text,2.2398691909703956,0.9407611695205235,-0.12164629617415,-0.3286178580379059,-0.12131464723561415,sie text
Video,2.976589224893489,0.631792511792318,-0.40600691850926734,0.04902961459530579,-0.4056752695707316,Video
text video,2.223491037282133,0.9234921013457826,-0.11430732895580273,-0.32127889081955857,-0.11397568001726696,text video
Ökonom,3.353378774244884,-0.4376589751260697,0.7646718743650893,-0.2191111453144864,-0.5248656068413757,Ökonom
Moritz,3.4298875186626567,-0.46021801549406255,0.7865479769388221,-0.23119856791192223,-0.5474246472093688,Moritz
ökonom moritz,3.4298875186626567,-0.46021801549406255,0.7865479769388221,-0.23119856791192223,-0.5474246472093688,ökonom moritz
Schularick,3.522456439623336,-0.48684914663686896,0.8123365876394424,-0.246595868629474,-0.574055778352175,Schularick
moritz schularick,3.522456439623336,-0.48684914663686896,0.8123365876394424,-0.246595868629474,-0.574055778352175,moritz schularick
Wir,10.09922900606208,-1.5401496331467537,0.2556536179414209,0.18928157813147017,-0.4222792474199819,Wir
schularick wir,2.8595497964726344,-0.27835474686688866,0.7123706707554227,-0.2498139096329331,-0.3655613785821949,schularick wir
wir müss,3.6148476617783265,-0.5127402623826208,0.6627492214566229,-0.09350244135640116,-0.599946894097927,wir müss
Not,3.1975903236884635,-0.3900880505401957,0.8498979591284211,-0.34063566957670305,-0.47729468225550176,Not
müss not,3.1975903236884635,-0.3900880505401957,0.8498979591284211,-0.34063566957670305,-0.47729468225550176,müss not
Gasspeicher,69.55237206946599,-1.7928685589441533,1.5492800454476912,-2.148368738104258,-2.0564842278001763,Gasspeicher
not gasspeicher,3.8555669718574364,-0.5772086188594387,1.034972303333296,-0.5146369899397566,-0.6644152505747448,not gasspeicher
enteignen,3.1151747903534384,-0.36397581138492513,0.7848783659224005,-0.27825396047714224,-0.4511824431002311,enteignen
gasspeicher enteign,3.1151747903534384,-0.36397581138492513,0.7848783659224005,-0.27825396047714224,-0.4511824431002311,gasspeicher enteign
Freitag,8.224990297074052,0.7821962670939777,-0.10572553371818498,-0.05234125172010375,-0.6686217164074593,Freitag
enteign freitag,2.914200625136438,-0.2972861023582451,0.6355736508904445,-0.16826757294245637,-0.3844927340735511,enteign freitag
Deutschland,49.852845958557346,-0.32098417592952644,0.5068336324652403,-0.36473072278791296,0.2629463947618571,Deutschland
freitag deutschland,2.88587866951694,-0.28751996666024837,0.5845769378967421,-0.13151612916854216,-0.3747265983755544,freitag deutschland
deutschland schnell,2.908882080890807,-0.29545939097766705,0.4836465327875081,-0.05520611297027211,-0.3826660226929732,deutschland schnell
Rohstoffe,5.798492300855244,-0.985288483878337,0.1713931685657167,0.10493332428917107,-0.09210388191776903,Rohstoffe
schnell rohstoff,3.0243623299140743,-0.33439081747969124,0.39648986316140317,0.01493236254191494,-0.4215974491949975,schnell rohstoff
rohstoff russland,3.7411301668572734,-0.5470782976765748,0.13856029996221086,0.20377053310862145,-0.6342849293918809,rohstoff russland
verzichten,3.4047080736152773,-0.45284974955172963,0.20819130863181426,0.1486886434290966,-0.5400563812670356,verzichten
russland verzicht,3.0885703404641642,-0.355398859101278,0.30564219908226586,0.07078559546543899,-0.442605490816584,russland verzicht
sagt,12.587841955992367,-0.5862830539264668,0.13863861768941438,0.28447991736935263,-1.2732553313224007,sagt
verzicht sag,2.8381547280892967,-0.27084464561445515,0.36149291713950604,0.006712046302068712,-0.3580512773297613,verzicht sag
sag ökonom,2.632689928771538,-0.19569665835171104,0.6021430431594761,-0.19635092385630162,-0.28290329006701725,sag ökonom
Aber,9.615755343636664,-0.06278915927918292,0.1267901737275257,0.1290861159797237,-0.5950044651030807,Aber
dafür,7.879798588667448,-0.4806562947766872,0.2555659800863582,0.061763579549058145,-0.2460414367485759,dafür
aber dafür,2.554278519718389,-0.16546035226776812,0.3938958576861277,-0.06372843586620196,-0.25266698398307424,aber dafür
müssten,3.1039830821527374,-0.3603767002154685,0.777876995633,-0.2724963858923115,-0.44758333193077454,müssten
dafür müss,3.1039830821527374,-0.3603767002154685,0.777876995633,-0.2724963858923115,-0.44758333193077454,dafür müss
Robert,5.04006872798764,-0.1538304103194389,0.34755925829581286,0.011026734575373917,-0.43049389727692017,Robert
müss robert,2.5046911701885706,-0.14585598982944076,0.39356626933417643,-0.07420775032760885,-0.23306262154474683,müss robert
Habeck,7.380062601398376,-0.539084494054432,0.4613168441871216,0.08779697803038601,-0.81637090831623,Habeck
robert habeck,5.449437910470547,-0.23581484056654567,0.26150045386419346,0.08790539938309737,-0.5131012548283436,robert habeck
Olaf,7.988958318759689,-1.3057509264041691,0.16358582103361236,0.3347919956595887,-1.392957558119475,Olaf
habeck olaf,2.4550195691695755,-0.1258252806099584,0.39091383364125526,-0.08382260470023546,-0.21303191232526444,habeck olaf
Scholz,13.208945559654437,-1.8085848422214559,-0.17191168898469691,0.4636611916027536,-1.895791473936762,Scholz
olaf scholz,8.21052509533728,-1.3331074276850077,0.1529822255586716,0.3412845963200609,-1.4203140594003139,olaf scholz
Kurs,3.415907049539661,-0.45613361348074327,0.040595043365427706,0.035284778481841375,0.08496275440325438,Kurs
scholz kurs,2.415696782223739,-0.10967831639655162,0.3870503404496191,-0.09074428659827326,-0.19688494811185767,scholz kurs
gegenüber,5.3366986176443625,-0.9022977736357332,-0.41072581727526875,0.4152848305743786,-0.9895044053510392,gegenüber
kurs gegenüber,2.406124413828394,-0.10570787428293371,0.385864082077531,-0.09233224193047077,-0.19291450599823975,kurs gegenüber
Industrie,8.22221568469246,-1.3345302690094036,0.6594569533460646,-0.03193503001445101,-0.49469236754508505,Industrie
gegenüber industrie,2.3817836683673277,-0.09554019573030495,0.38240238340360466,-0.09619446123489561,-0.18274682744561097,gegenüber industrie
ändern,3.927322008900697,-0.5956483191823794,-0.12678115793991598,0.29630766550139476,-0.6828549508976856,ändern
industrie änder,2.3662780498819713,-0.08900882586767925,0.37985833537478425,-0.09852158390354368,-0.17621545758298535,industrie änder
änder nan,2.356211637650925,-0.08474563922533018,0.3780632638058909,-0.09997631841869273,-0.17195227094063611,änder nan
Inflationsrate,14.014626225259898,-1.867792062886724,-1.9553303435405658,-2.1623019054043215,1.529818233194664,Inflationsrate
USA,19.51314599100736,-2.19877894006212,-2.286317220715962,0.2694300365449477,0.48645736473330925,USA
inflationsrate usa,3.918972286398626,-0.5935199958389825,-0.6810582764928242,-0.8880298383565801,1.1820103193791758,inflationsrate usa
usa deutschland,2.516591764358969,-0.15059605989028207,-0.2381343405441238,-0.4451059024078797,0.7937344785561908,usa deutschland
steigen,12.013654769114313,-1.713734448546359,1.1164320609507172,-1.0117599825925472,0.10418212059928046,steigen
deutschland steig,4.886926890021929,-0.8142542063291224,0.7979267158636124,-1.10876404884672,0.6173310109189741,deutschland steig
historischen,2.355522768933055,-0.08445323364244522,-0.17199151429628695,-0.37896307616004277,0.6986998023850596,historischen
steig historisch,2.355522768933055,-0.08445323364244522,-0.17199151429628695,-0.37896307616004277,0.6986998023850596,steig historisch
Hochstand,2.3058844330510286,-0.06315485307499084,-0.15069313372883245,-0.35766469559258823,0.664592466590675,Hochstand
historisch hochstand,2.3058844330510286,-0.06315485307499084,-0.15069313372883245,-0.35766469559258823,0.664592466590675,historisch hochstand
Business,2.270960695627614,-0.047893504143164185,-0.135431784797006,-0.3424033466607618,0.6389468392673049,Business
hochstand business,2.270960695627614,-0.047893504143164185,-0.135431784797006,-0.3424033466607618,0.6389468392673049,hochstand business
Insider,2.423848629659246,-0.11304716799373209,-0.20058544864757383,-0.21081096527350246,0.5476794123694769,Insider
business insider,2.249402049421723,-0.0383549733311682,-0.12589325398501,-0.33286481584876587,0.6223716070320409,business insider
insider die,2.2327343120397765,-0.03091753150888641,-0.11845581216272842,-0.32542737402648403,0.6091415628480653,insider die
Preise,17.053200302247962,-2.0640284353742464,0.12503293082827238,-0.3119045801938739,0.7335498407304862,Preise
die preis,3.860886610476757,-0.5785873971817065,-0.6661256778355481,0.08084349986572523,0.42312011483593187,die preis
Heizöl,3.9129444192468426,0.6456352153152702,0.6480053224225554,-0.886490529763659,0.06074164600515065,Heizöl
preis heizöl,2.242905949416287,-0.03546287219516757,-0.12300115284900934,-0.3299727147127652,0.6172594610560447,preis heizöl
heizöl deutschland,2.516591764358969,-0.15059605989028207,-0.2381343405441238,-0.4451059024078797,0.7937344785561908,heizöl deutschland
etwa,7.263748340473219,-1.2105865441869466,0.48527416726442635,-0.3438277645709272,0.4421739661689797,etwa
deutschland etwa,2.3385659441595283,-0.07722844537420703,-0.16476672602804876,-0.3717382878918048,0.6873407521367108,deutschland etwa
etwa jahr,2.4071034121149433,-0.10611466919705478,-0.1936529498508964,-0.4006245117146523,0.7315339323856528,etwa jahr
144,2.462232154453415,-0.12875886662987698,-0.21629714728371874,-0.4232687091474748,0.7640269426778664,144
jahr 144,2.462232154453415,-0.12875886662987698,-0.21629714728371874,-0.4232687091474748,0.7640269426778664,jahr 144
Prozent,39.17078416481379,-1.0103767237463621,0.5344051861582116,-0.9785160750747804,0.8279706153783233,Prozent
144 prozent,2.4968634784867065,-0.14272588383531273,-0.23026416448915457,-0.4372357263529104,0.7832036230792512,144 prozent
erhöht,4.108639475125184,-0.6407824940029607,0.5833148356972063,-0.45549689665020465,0.3684510960646098,erhöht
prozent erhöh,3.275969705056802,-0.4143044666541462,-0.5018427473079878,-0.7088143091717438,1.0617200157840656,prozent erhöh
gesamte,3.5625876538282375,-0.49817769812218665,0.46074090861006817,-0.7926875406397842,0.7246251716633733,gesamte
die gesamt,2.8640404629234286,-0.2799239253610611,-0.36746220601490287,-0.5744337678786586,0.9428789444244986,die gesamt
Inflation,150.46515018710775,-2.987239538456408,-2.756580405801693,-2.5978610896820236,1.5811717457932541,Inflation
gesamt inflation,3.506371141933138,-0.4822721882227234,-0.5698104688765652,-0.7767820307403211,1.1116445290902728,gesamt inflation
lag,5.897809246582746,-1.0022715160657323,0.025378444873901736,-1.090440856630311,1.117196620084724,lag
inflation lieg,5.97932986787157,-1.015999047701006,-0.29220694523404706,-1.3105088902186035,1.2535841670045396,inflation lieg
März,5.548181318677274,-0.9411607319744569,0.6992249627555169,-0.3402520637572337,0.10783916047976717,März
lieg märz,2.635985963203008,-0.19694783983602815,-0.28448612048986993,-0.49145768235362575,0.8520520526181962,lieg märz
"7,3",2.516591764358969,-0.15059605989028207,-0.2381343405441238,-0.4451059024078797,0.7937344785561908,"7,3"
"märz 7,3",2.516591764358969,-0.15059605989028207,-0.2381343405441238,-0.4451059024078797,0.7937344785561908,"märz 7,3"
"7,3 prozent",2.478820563463428,-0.13547341605133528,-0.22301169670517712,-0.42998325856893294,0.7733253572262179,"7,3 prozent"
Nord-Stream-2-Stiftung,2.0149087703529815,0.07173553263863483,-0.015802748015206976,-0.00556068951096651,-0.015471099076671152,Nord-Stream-2-Stiftung
Norbert,2.024068857976843,0.06719968016718551,-0.02033860048665621,-0.000950272365245454,-0.020006951548120395,Norbert
nord-stream-2-stiftung norbert,2.024068857976843,0.06719968016718551,-0.02033860048665621,-0.000950272365245454,-0.020006951548120395,nord-stream-2-stiftung norbert
Röttgen,2.2283267262002004,-0.028941505072135904,-0.11647978572597761,0.08774351481370894,-0.11614813678744185,Röttgen
norbert röttgen,2.0274241242781903,0.0655433687367557,-0.021994911917086087,0.0007227981975392212,-0.02166326297855047,norbert röttgen
legt,3.50591339877351,-0.48214163357748024,0.045566321438396305,-0.22554546743203444,0.5318612600589807,legt
röttgen leg,2.0309518976962093,0.06380485348461722,-0.02373342716922468,0.002472927952887507,-0.02340177823068897,röttgen leg
Manuela,2.033251098535533,0.06267341340313806,-0.024864867250703793,0.003608653631628189,-0.024533218312167843,Manuela
leg manuela,2.033251098535533,0.06267341340313806,-0.024864867250703793,0.003608653631628189,-0.024533218312167843,leg manuela
Schwesig,2.247132198413321,-0.03734537301408013,-0.12488365366792194,0.09475732676902236,-0.12455200472938617,Schwesig
manuela schwesig,2.0370928022578987,0.0607857572459464,-0.026752523407895325,0.005497742357692748,-0.02642087446935962,manuela schwesig
Rücktritt,2.7279112009178124,-0.23122673671495472,-0.3187650173687966,-0.28202826212673937,0.7037337913832059,Rücktritt
schwesig rücktritt,2.041675353363283,0.058538729291082905,-0.02899955136275904,0.00773720387929831,-0.02866790242422331,schwesig rücktritt
nahe,5.643920290456455,-0.9582694592560156,-0.7880441126270061,0.47485706278110074,-1.0454760909713217,nahe
rücktritt nahe,2.0471269751319277,0.055872117133723295,-0.031666163520118445,0.01038184917476704,-0.031334514581582755,rücktritt nahe
DER,10.362539441406334,-1.5658878748679874,-0.37495108194308663,0.3780265712946985,-0.4964572717771483,DER
nahe der,2.0511937358333197,0.05388751791712166,-0.033650762736720165,0.012341012716409257,-0.03331911379818452,nahe der
SPIEGEL,10.754018675005318,-1.6029700631963528,-0.405019137861747,0.3581765224422822,-0.3472199754853276,SPIEGEL
der spiegel,10.553112735708872,-1.584111410690049,-0.3861604853554429,0.37703517494858635,-0.4745327017339864,der spiegel
Der,83.01019842784717,-0.030951167933606732,-0.2353647409851682,0.2594413661693468,-0.7636001673387124,Der
spiegel der,2.8100088128490683,-0.26087816783269696,0.30934616391989384,0.029697038215883344,-0.34808479954800303,spiegel der
CDU-Außenpolitiker,2.0613836284952987,0.04893203009918922,-0.03860625055465251,0.01719945288110093,-0.03827460161611686,CDU-Außenpolitiker
der cdu-außenpolitik,2.0613836284952987,0.04893203009918922,-0.03860625055465251,0.01719945288110093,-0.03827460161611686,der cdu-außenpolitik
cdu-außenpolitik röttgen,2.0274241242781903,0.0655433687367557,-0.021994911917086087,0.0007227981975392212,-0.02166326297855047,cdu-außenpolitik röttgen
rät,2.710795558150431,-0.2249327039500495,-0.3124709846038913,0.22723649313959637,-0.31213933566535557,rät
röttgen rat,2.0821681221040382,0.03889973453048744,-0.04863854612335438,0.026891082429763506,-0.048306897184818516,röttgen rat
Mecklenburg-Vorpommerns,2.085732358219971,0.03718940723183582,-0.05034887342200593,0.02852438460875266,-0.050017224483470187,Mecklenburg-Vorpommerns
rat mecklenburg-vorpommern,2.085732358219971,0.03718940723183582,-0.05034887342200593,0.02852438460875266,-0.050017224483470187,rat mecklenburg-vorpommern
Ministerpräsidentin,2.1107142856333265,0.025283037554767185,-0.06225524309907473,0.039745058106707705,-0.06192359416053886,Ministerpräsidentin
mecklenburg-vorpommern ministerpräsidentin,2.1107142856333265,0.025283037554767185,-0.06225524309907473,0.039745058106707705,-0.06192359416053886,mecklenburg-vorpommern ministerpräsidentin
ministerpräsidentin schwesig,2.0370928022578987,0.0607857572459464,-0.026752523407895325,0.005497742357692748,-0.02642087446935962,ministerpräsidentin schwesig
Amt,2.162589790694061,0.0010029710831280809,-0.08653530957071379,0.06184533119047545,-0.08620366063217798,Amt
schwesig amt,2.162589790694061,0.0010029710831280809,-0.08653530957071379,0.06184533119047545,-0.08620366063217798,schwesig amt
niederzulegen,2.170729308385495,-0.0027537461481788503,-0.09029202680202061,0.0651745661258408,-0.08996037786348482,niederzulegen
amt niederleg,2.170729308385495,-0.0027537461481788503,-0.09029202680202061,0.0651745661258408,-0.08996037786348482,amt niederleg
die spd,2.2194286098666867,-0.024940328059320487,-0.11247860871316223,0.08436588107370534,-0.11214695977462658,die spd
müsse,3.681783370334419,-0.5310877945452663,-0.02795117303338251,0.25307667223277,-0.6182944262605725,müsse
spd müss,2.2325754903540824,-0.03084639571191408,-0.11838467636575595,0.08934282078241818,-0.1180530274272202,spd müss
langjährigen,2.2816475122543443,-0.052588323362407936,-0.14012660401624957,0.1072077324547134,-0.13979495507771397,langjährigen
